Date,Open,High,Low,Close,Adj Close,Volume
2017-03-06,826.950012,828.880005,822.400024,827.780029,827.780029,1109000
2017-03-07,827.400024,833.409973,826.520020,831.909973,831.909973,1037600
2017-03-08,833.510010,838.150024,831.789978,835.369995,835.369995,989800
2017-03-09,836.000000,842.000000,834.210022,838.679993,838.679993,1261500
2017-03-10,843.280029,844.909973,839.500000,843.250000,843.250000,1704000
2017-03-13,844.000000,848.684998,843.250000,845.539978,845.539978,1223600
2017-03-14,843.640015,847.239990,840.799988,845.619995,845.619995,779900
2017-03-15,847.590027,848.630005,840.770020,847.200012,847.200012,1381500
2017-03-16,849.030029,850.849976,846.130005,848.780029,848.780029,977600
2017-03-17,851.609985,853.400024,847.109985,852.119995,852.119995,1712300
2017-03-20,850.010010,850.219971,845.150024,848.400024,848.400024,1231500
2017-03-21,851.400024,853.500000,829.020020,830.460022,830.460022,2463500
2017-03-22,831.909973,835.549988,827.179993,829.590027,829.590027,1401500
2017-03-23,821.000000,822.570007,812.257019,817.580017,817.580017,3487100
2017-03-24,820.080017,821.929993,808.890015,814.429993,814.429993,1981000
2017-03-27,806.950012,821.630005,803.369995,819.510010,819.510010,1894300
2017-03-28,820.409973,825.989990,814.026978,820.919983,820.919983,1620500
2017-03-29,825.000000,832.765015,822.380005,831.409973,831.409973,1786300
2017-03-30,833.500000,833.679993,829.000000,831.500000,831.500000,1055300
2017-03-31,828.969971,831.640015,827.390015,829.559998,829.559998,1401900
2017-04-03,829.219971,840.849976,829.219971,838.549988,838.549988,1671500
2017-04-04,831.359985,835.179993,829.036011,834.570007,834.570007,1045400
2017-04-05,835.510010,842.450012,830.719971,831.409973,831.409973,1555300
2017-04-06,832.400024,836.390015,826.460022,827.880005,827.880005,1254400
2017-04-07,827.960022,828.484985,820.513000,824.669983,824.669983,1057300
2017-04-10,825.390015,829.349976,823.770020,824.729980,824.729980,978900
2017-04-11,824.710022,827.427002,817.020020,823.349976,823.349976,1079700
2017-04-12,821.929993,826.659973,821.020020,824.320007,824.320007,900500
2017-04-13,822.140015,826.380005,821.440002,823.559998,823.559998,1122400
2017-04-17,825.010010,837.750000,824.469971,837.169983,837.169983,895000
2017-04-18,834.219971,838.929993,832.710022,836.820007,836.820007,836700
2017-04-19,839.789978,842.219971,836.289978,838.210022,838.210022,954200
2017-04-20,841.440002,845.200012,839.320007,841.650024,841.650024,959000
2017-04-21,842.880005,843.880005,840.599976,843.190002,843.190002,1323600
2017-04-24,851.200012,863.450012,849.859985,862.760010,862.760010,1372500
2017-04-25,865.000000,875.000000,862.809998,872.299988,872.299988,1672000
2017-04-26,874.229980,876.049988,867.747986,871.729980,871.729980,1237200
2017-04-27,873.599976,875.400024,870.380005,874.250000,874.250000,2026800
2017-04-28,910.659973,916.849976,905.770020,905.960022,905.960022,3276300
2017-05-01,901.940002,915.679993,901.450012,912.570007,912.570007,2116000
2017-05-02,909.619995,920.770020,909.453003,916.440002,916.440002,1587200
2017-05-03,914.859985,928.099976,912.543030,927.039978,927.039978,1499500
2017-05-04,926.070007,935.929993,924.590027,931.659973,931.659973,1422100
2017-05-05,933.539978,934.900024,925.200012,927.130005,927.130005,1911300
2017-05-08,926.119995,936.924988,925.260010,934.299988,934.299988,1329800
2017-05-09,936.950012,937.500000,929.530029,932.169983,932.169983,1581800
2017-05-10,931.979980,932.000000,925.159973,928.780029,928.780029,1173900
2017-05-11,925.320007,932.530029,923.030029,930.599976,930.599976,835000
2017-05-12,931.530029,933.440002,927.849976,932.219971,932.219971,1050600
2017-05-15,932.950012,938.250000,929.340027,937.080017,937.080017,1108100
2017-05-16,940.000000,943.109985,937.580017,943.000000,943.000000,969500
2017-05-17,935.669983,939.333008,918.140015,919.619995,919.619995,2362100
2017-05-18,921.000000,933.169983,918.750000,930.239990,930.239990,1596900
2017-05-19,931.469971,937.755005,931.000000,934.010010,934.010010,1393000
2017-05-22,935.000000,941.882996,935.000000,941.859985,941.859985,1120400
2017-05-23,947.919983,951.466980,942.575012,948.820007,948.820007,1270800
2017-05-24,952.979980,955.090027,949.500000,954.960022,954.960022,1024800
2017-05-25,957.330017,972.629028,955.469971,969.539978,969.539978,1660500
2017-05-26,969.700012,974.979980,965.030029,971.469971,971.469971,1249600
2017-05-30,970.309998,976.200012,969.489990,975.880005,975.880005,1466700
2017-05-31,975.020020,979.270020,960.179993,964.859985,964.859985,2448100
2017-06-01,968.950012,971.500000,960.010010,966.950012,966.950012,1410500
2017-06-02,969.460022,975.880005,966.000000,975.599976,975.599976,1751000
2017-06-05,976.549988,986.909973,975.099976,983.679993,983.679993,1252100
2017-06-06,983.159973,988.250000,975.140015,976.570007,976.570007,1814600
2017-06-07,980.000000,983.979980,975.940002,980.940002,980.940002,1453900
2017-06-08,982.349976,984.570007,977.200012,983.409973,983.409973,1481900
2017-06-09,984.500000,984.500000,935.630005,949.830017,949.830017,3309400
2017-06-12,939.559998,949.354980,915.232971,942.900024,942.900024,3763500
2017-06-13,951.909973,959.979980,944.090027,953.400024,953.400024,2013300
2017-06-14,959.919983,961.150024,942.250000,950.760010,950.760010,1489700
2017-06-15,933.969971,943.338989,924.440002,942.309998,942.309998,2133100
2017-06-16,940.000000,942.039978,931.594971,939.780029,939.780029,3094700
2017-06-19,949.960022,959.989990,949.049988,957.369995,957.369995,1533300
2017-06-20,957.520020,961.619995,950.010010,950.630005,950.630005,1126000
2017-06-21,953.640015,960.099976,950.760010,959.450012,959.450012,1202200
2017-06-22,958.700012,960.719971,954.549988,957.090027,957.090027,941400
2017-06-23,956.830017,966.000000,954.200012,965.590027,965.590027,1527900
2017-06-26,969.900024,973.309998,950.789978,952.270020,952.270020,1598400
2017-06-27,942.460022,948.289978,926.849976,927.330017,927.330017,2579900
2017-06-28,929.000000,942.750000,916.000000,940.489990,940.489990,2721400
2017-06-29,929.919983,931.260010,910.619995,917.789978,917.789978,3299200
2017-06-30,926.049988,926.049988,908.309998,908.729980,908.729980,2065500
2017-07-03,912.179993,913.940002,894.789978,898.700012,898.700012,1709800
2017-07-05,901.760010,914.510010,898.500000,911.710022,911.710022,1813900
2017-07-06,904.119995,914.943970,899.700012,906.690002,906.690002,1424500
2017-07-07,908.849976,921.539978,908.849976,918.590027,918.590027,1637800
2017-07-10,921.770020,930.380005,919.590027,928.799988,928.799988,1192800
2017-07-11,929.539978,931.429993,922.000000,930.090027,930.090027,1113200
2017-07-12,938.679993,946.299988,934.469971,943.830017,943.830017,1532100
2017-07-13,946.289978,954.450012,943.010010,947.159973,947.159973,1294700
2017-07-14,952.000000,956.909973,948.005005,955.989990,955.989990,1021300
2017-07-17,957.000000,960.739990,949.240723,953.650024,953.650024,1073313
